sent_id,subj,pred,obj
34437,下面,说明,步骤
34439,步骤,写出,方程式
34443,反应,分为,类型
34443,化学反应,分为,类型
34444,化学反应,还有,方法
34447,离子,发生,化学反应
34448,符号,表示,反应
34450,物质,写成,形式
34451,方程式,改写,离子
34451,两边,参加,反应
34452,方程式,表示,反应
34454,本质,发生,化学反应
34455,溶液,发生,化学反应
34463,反应,生成,二氧化硫
34463,氧化剂,得,电子
34467,过氧化氢,生成,氧气
34469,氯化铁,加,反应
34476,氢原子,结合,分子
34483,液体,进行,化学反应
34488,金属,失,电子
34492,防护,影响,金属
34495,金属,接触,溶液
34496,非金属,制成,合金
34498,溶液,受到,作用
34499,溶液,生成,氯气
34503,过程,叫做,电解
34504,电流,引起,反应
34511,电镀,使,金属
34516,原理,使,电流
34523,金属,呈,银白色
34524,金属,失去,电子
34526,元素,失去,电子
34544,氢氧化铝,发生,反应
34576,表面,生成,碳酸铜
34585,盐酸,生成,氢气
34594,化合物,指,衍生物
34597,化合物,称为,碳氢化合物
34601,分子,呈,结构
34606,性质,有,差异
34618,一端,作为,起点
34623,烷烃,发生,反应
34626,甲烷,用作,燃料
34632,制法,使,酒精
34633,硫酸,起,作用
34634,实验室,制取,乙烯
34638,乙烯,发生,反应
34640,化合物,结合,分子
34653,乙炔,发生,反应
34658,化合物,属于,芳香烃
34669,反应,具有,性质
34680,甲苯,发生,反应
34699,类型,属于,反应
34707,化合物,叫做,卤代烃
34713,溴乙烷,发生,反应
34714,化合物,脱去,分子
34742,南方,出产,荔枝
34823,动作,指示,方向
34857,文章,说明,环境
34863,秘密,栖息,动物
34886,关系,迷失,方向
34887,眼睛,看,东西
34898,蝙蝠,改变,方向
34905,蝙蝠,有,答案
34908,眼睛,看见,东西
34913,生态系统,提供,条件
34915,化合物,合成,有机物
34918,有机物,变成,身体
34918,尸体,排向,大自然
34920,尸体,分解,化合物
34922,生产者,合成,有机物
34923,生态系统,发生,交流
34931,人类,属于,消费者
34933,生态系统,离不开,作用
34935,关系,漫谈,多样性
34939,物种,顺应,自然
34940,人类,治疗,疾病
34941,材料,来自,资源
34961,系统,保持,稳定
34962,生态系统,产生,后果
34963,年代,发起,运动
34963,我国,发起,运动
34970,人类,尊重,生态平衡
34975,结果,尊重,生态平衡
34977,问题,有,生态平衡
34977,系统,失去,平衡
34977,新生,引起,变化
34980,人类,干预,大自然
34983,食草动物,发展,数量
34983,食草动物,失去,条件
34984,捕杀,控制,数量
34992,环节,出现,问题
34993,动物,发展,数量
34999,动物,专吃,食草动物
34999,数量,增加,速度
35008,祖先,尊为,太阳神
35009,太阳神,称为,阿波罗
35014,地球,进入,大气
35015,太阳,耗尽,能量
35022,人民,景仰,太阳神
35022,太阳,带来,光明
35022,太阳,变成,星云
35026,太阳,到,中年
35029,人类,产生,遥想
35034,结构,分为,地核
35038,地球,围绕,太阳
35053,地球,公转,时间
35075,星座,有,关系
35083,天文学家,定义,单位
35088,恒星,距,太阳
35095,天文学家,有,答案
35103,东西,使,粒子
35122,太阳光,进入,水滴
35123,光线,送入,眼帘
35124,光线,送入,眼里
35146,分子,散射,光线
35166,颜色,说明,关系
35197,凶神恶煞,提供,人类
35215,火山,提供,人类
35217,成因,提供,东西
35230,岛屿,有,现象
35237,附近,没有,现象
35247,遗迹,称为,化石
35248,化石,反映,状况
35250,化石,注解,世界
35254,化石,提供,线索
35255,问题,有,遗体
35255,化石,像,图片
35257,化石,保留,形态
35284,大洋,有,系统
35290,透明度,受,影响
35305,位置,占,数量
35305,海藻,蕴藏,能源
35317,能源,吸引,兴趣
35324,问题,有,能源
35325,人类,利用,资源
35335,年代,提出,假设
35335,牛顿,提出,假设
35337,海水,受到,吸引力
35346,地球,运动,月球
35346,太阳,运动,地球
35346,现象,发生,月球
35351,发生,具有,周期性
35375,起点,包括,方面
35376,人类,排泄,废弃物
35379,结果,称为,GDP
35388,指标,考虑,计算
35388,成本,保护,环境
35388,自然灾害,保护,环境
35396,人类,适应,状态
35396,活动,引起,变化
35397,现象,称为,温室效应
35398,温室效应,改变,环境
35417,现象,称为,事件
35420,发生,有,意义
35420,监测,成为,内容
35430,现象,没有,关系
35438,体内,含有,有机物
35440,植物,有,效果
35441,植物,有,作用
35441,柠檬,具有,作用
35458,一半,来自,蒙古国
35475,治沙,有,管理
35475,治沙,靠,管理
35475,治沙,靠,科技
35479,动物,移植,基因
35480,人类,进行,改造
35481,基因,来自,生物
35486,发展,危及,环境
35496,问题,有,西红柿
35496,问题,有,基因
35496,前者,进行,实验
35496,光,污染,污染
35497,污染,危及,环境
35507,光亮,污染,环境
35509,光,使,温度
35510,眼睛,受到,刺激
35513,光,污染,舞厅
35526,白亮,污染,人工
35526,人类,开始,时代
35536,燃烧,使,尘埃
35537,人类,遭受,灾难
35541,地方,使用,石油
35546,人类,产生,烟火
35556,性能,优于,材料
35560,技术,超过,工业
35560,应用,超过,工业
35574,材料,使用,技术
35576,强度,不如,材料
35597,思想,受,影响
35597,科学家,开始,实验
35598,克隆人,使,人物
35609,消声,发明,技术
35629,限定,产生,影响
35633,百分之百,替代,后者
35641,限定,有,影响
35646,四合院,喜爱,形式
35646,中国人,喜爱,形式
35646,民居,使用,四合院
35656,四合院,作为,形式
35663,民居,使用,形式
35664,庙宇,采用,形式
35667,产生,有,关系
35685,论断,引向,形式
35685,目光,引向,形式
35688,窑洞,分布,建筑群
35696,问题,有,分类
35699,人类,建造,窑洞
35702,先民,创造,吊脚楼
35706,住宅,称为,吊脚楼
35715,下层,设,作用
35718,土家族,使用,吊脚楼
35730,简谱,得到,发展
35746,世纪末,加,线
35763,婴儿,产生,反应
35764,松尔曼,进行,研究
35776,人类,认识,作用
35777,音乐,治疗,疾病
35791,音乐,调节,速度
35792,治疗,针对,系统
35795,音乐,有,作用
35797,人类,有,语言
35838,问题,有,语言
35838,问题,有,交流
35842,文字,叫做,盲文
35844,路易布莱叶,创造,文字
35849,布莱叶,琢磨,问题
35878,人类,传递,信息
35901,问题,有,重要性
35901,文章,有,答案
35935,季节,转换,时节
35941,气候,发生,疾病
35956,食品,富含,物质
35973,问题,有,作用
35975,物质,消除,疲劳
35978,物质,补充,营养
35988,作用,远胜于,瓜瓤
36001,绿色植物,具有,作用
36007,条件,影响,发生
36064,纯净水,溶解,物质
36077,成分,发生,化学反应
36083,酒精,毒害,神经系统
36085,含量,达到,程度
36087,茶叶,还有,作用
36090,乌龙茶,有,作用
36128,水果,采用,化学激素
36156,化学变化,有,过程
36163,石灰水,通入,汽油
36165,过程,生成,物质
36169,下列,属于,化学变化
36178,下列,属于,混合物
36187,下列,属于,变化
36189,前者,属于,变化
36189,后者,属于,化学性质
36215,实验室,制取,氢气
36232,实验室,发生,反应
36262,原子,组成,氧气
36267,实验室,制备,二氧化碳
36273,二氧化碳,还原,一氧化碳
36281,碳酸,让,石蕊
36283,二氧化碳,通入,石灰水
36284,实验室,制取,方法
36286,实验室,鉴别,二氧化碳
36297,实验室,制取,二氧化碳
36299,实验室,检验,二氧化碳
36305,二氧化碳,用于,灭火
36312,氧气,生成,二氧化碳
36315,瓶中,装有,二氧化碳
36317,二氧化碳,溶于,实验室
36320,二氧化碳,还原,氧化铜
36325,一氧化碳,发生,反应
36327,一氧化碳,溶于,二氧化碳
36327,二氧化碳,造成,温室效应
36328,气泡,产生,反应
36329,一氧化碳,具有,氧化性
36368,物质,属于,氧化物
36370,氧化铜,属于,氧化物
36373,二氧化碳,属于,分子
36373,氢气,属于,分子
36373,氧气,属于,分子
36396,选项,计算,质量
36430,下图,表示,过程
36434,方程式,表示,式子
36436,反应,生成,种类
36443,质量,等于,总和
36447,符号,用,表示
36450,高锰酸钾,生成,氧气
36455,化学反应,发生,反应
36456,物质,生成,氧气
36457,元素,还原,氧化铜
36463,性质,呈现,规律
36486,元素,位于,序数
36495,形状,发生,变化
36504,元素,在,周期
36512,离子,回答,问题
36519,下列,得,电子
36537,化工厂,需要,氧气
36545,氢氧化钠,属于,固体
36546,氢氧化钠,有,通性
36548,氧气,生成,氧化钠
36552,碳酸氢钠,生成,性质
36555,反应,生成,碳酸钠
36558,物质,使,溶液
36561,氧气,生成,过氧化钠
36561,用途,属于,性质
36567,二氧化碳,发生,化合
36567,二氧化碳,发生,置换
36570,反应,生成,氯化钙
36574,化学性质,发生,反应
36576,金属,呈现,黄色
36598,反应,生成,氯化钠
36604,气体,发生,反应
36604,氢氧化钠,干燥,二氧化碳
36615,二氧化碳,加入,煤油
36625,火焰,有,过氧化钠
36639,溶剂,溶解,物质
36644,质量,溶解,分数
36644,质量,溶解,公式
36646,溶解,得到,溶液
36646,成分,包括,部分
36648,溶液,没有,联系
36662,形成,叫作,溶液
36662,混合物,叫作,溶液
36670,氢氧化钠,溶于,温度
36676,变化,属于,化学变化
36679,硫酸,放入,水中
36706,摩尔,计量,单位
36714,框架,梳理,关系
36734,二氧化硫,含有,原子
36734,三氧化硫,含有,原子
36781,实验室,配制,溶液
36810,实验室,取,固体
36812,实验室,制取,氯气
36829,实验室,制备,氯气
36830,溶液,发生,反应
36830,光,发生,分解
36831,过氧化钠,见,光
36831,次氯酸,分解,氧气
36836,同学,制取,氯气
36838,二氧化锰,生成,氯气
36838,二氧化锰,发生,反应
36839,二氧化锰,生成,氯化锰
36847,布条,看,现象
36851,氯化钠,有着,作用
36862,实验室,制备,氢气
36869,盐酸,具有,通性
36883,反应,生成,沉淀
36884,半径,大,氟化氢
36886,离子,发生,反应
36886,氯气,通入,溶液
36898,氧气,生成,氢气
36899,溶液,通入,氯气
36907,氯气,溶于,次氯酸
36914,硫酸,具有,吸水性
36920,水中,含有,粒子
36936,氯气,通入,洞中
36941,盐酸,具有,挥发性
36941,下列,属于,反应
36942,氧气,加入,溶液
36945,反应,得到,沉淀
36968,反应,发生,变化
36972,元素,位于,周期
36973,连二亚硫酸钠,用于,漂白
36977,氧化剂,得到,电子
36977,氧化剂,得到,偏向
36985,过氧化钠,发生,变化
36986,过氧化钠,失去,电子
36993,反应,生成,一氧化碳
37009,过氧化氢,做,氧化剂
37010,二氧化锰,加热,氯气
37012,二氧化锰,做,氧化剂
37021,硫酸,制备,氢气
37022,盐酸,制备,二氧化碳
37027,碳酸氢钠,加热,二氧化碳
37035,硫酸,制取,氢气
37035,反应,发生,改变
37048,氧气,点燃,二氧化硫
37050,氧气,电击,一氧化氮
37050,高压,电击,一氧化氮
37050,氧气,电击,臭氧
37054,氧气,点燃,过氧化钠
37063,实验室,收集,氧气
37065,二氧化锰,做,催化剂
37067,过氧化氢,制取,二氧化锰
37069,氧气,供给,动植物
37069,氧气,支持,燃烧
37070,实验室,加入,二氧化锰
37071,实验室,加热,氯酸钾
37071,氯酸钾,分解,氧气
37073,臭氧,属于,元素
37087,二氧化硫,有,漂白性
37100,二氧化硫,具有,漂白性
37100,二氧化硫,属于,物质
37100,硫酸,使,溶液
37100,硫酸,属于,物质
37110,物质,具有,漂白性
37114,二氧化碳,溶于,氯气
37114,三氧化硫,溶于,化学反应
37115,火焰,呈,反应
37129,硫酸,发生,化学反应
37133,实验室,检验,离子
37137,反应,生成,气体
37139,硫酸,用来,氢气
37139,硫酸,滴到,纸上
37152,硫酸,具有,腐蚀性
37153,苏打,使,物质
37164,KClO₃,产生,氧气
37169,硫化亚铁,参与,反应
37169,盐酸,参与,反应
37189,氢氧化钠,反应,红热
37191,硫酸,滴入,硫酸铜
37198,二氧化硫,通入,水中
37214,工业,利用,反应
37230,下列,属于,氮气
37230,下列,属于,用途
37249,实验室,制备,方法
37254,实验室,制备,氨气
37261,氨气,发生,反应
37267,下列,属于,气体
37269,实验室,收集,氨气
37285,硝酸,具有,挥发性
37287,金属,发生,现象
37316,氨气,溶于,二氧化碳
37318,氨气,氧化,一氧化氮
37318,二氧化碳,生成,硝酸
37320,SO₂,发生,反应
37320,O₂,发生,反应
37322,碳酸,解离,H⁺
37322,碳酸,显,酸性
37324,硝酸,见,光
37327,密度,收集,气体
37335,氮气,反应,二氧化碳
37337,反应,产生,氨气
37340,反应,生成,一氧化氮
37346,硝酸,表现,酸性
37349,反应,产生,白烟
37383,速率,减慢,温度
37388,反应,进行,程度
37391,平衡,影响,因素
37391,浓度,增大,反应
37397,建立,需要,条件
37411,平衡,进行,反应
37413,温度,使,平衡
37416,压强,影响,平衡
37417,反应,使,平衡
37417,加压,使,平衡
37417,温度,改变,平衡
37417,催化剂,影响,平衡
37418,温度,使,反应
37418,加压,使,反应
37424,加压,使,化学反应
37424,降温,使,化学反应
37425,加压,影响,化学平衡
37426,降温,使,平衡
37426,减压,使,平衡
37427,选项,升高,温度
37428,催化剂,有,关系
37455,压强,增大,浓度
37469,化合物,叫作,电解质
37479,二氧化碳,生成,碳酸
37486,物质,属于,电解质
37487,下列,属于,电解质
37512,反应,叫作,水解
37513,结果,使得,溶液
37515,类型,示,酸盐
37515,物质,发生,水解
37564,反应,有,电子
37568,化学反应,有无,反应
37572,反应,生成,硫酸铁
37584,条件,生成,沉淀
37592,意义,表示,反应
37593,守恒,符合,事实
37593,守恒,符合,依据
37609,硫酸,加入,过量
37609,硫酸,加入,溶液
37628,工业,制取,碳酸钠
37628,工业,制取,Na₂CO₃+H₂O+CO₂↑
37641,反应,放到,水中
37642,种类,保持,物质
37664,硝酸,发生,钝化
37664,硫酸,发生,钝化
37682,元素,形成,四氧化三铁
37686,亚铁盐,遇到,氧化剂
37693,反应,变为,血红色
37695,方程式,书写,错误
37706,沉淀,加入,硫酸
37716,框架,梳理,性质
37726,生成,属于,反应
37744,盐酸,反应,FeCl₂
37764,氢氧化铝,溶于,氨水
37774,反应,设计,电池
37777,腐蚀,构成,现象
37777,物质,构成,电池
37777,物质,构成,现象
37780,电解,使,电流
37784,阳极,连接,金属
37786,反应,失去,负极
37786,反应,失去,电子
37786,反应,得到,电子
37791,阳极,发生,反应
37795,反应,做,负极
37797,离子,变为,氯气
37799,电子,发生,反应
37799,阴极,发生,反应
37799,电极,产生,氢氧化钠
37803,硫酸,制,O₂
37809,电流,流向,电子
37810,装置,转化,化学
37810,电能,转化,化学
37810,硫酸,换成,乙醇
37838,通式,代表,物质
37839,反应,使,溶液
37840,炔烃,发生,反应
37842,烯烃,发生,反应
37844,原子,在,平面
37846,密度,接近,乙炔
37846,空气,接近,乙炔
37848,物质,使,溴水
37852,化学性质,有,毒性
37857,化学性质,取代,反应
37859,化学性质,使,溶液
37877,反应,属于,化学反应
37879,反应,产生,氯化氢
37885,命名,符合,原则
37885,命名,出现,乙基
37888,甲烷,发生,反应
37891,分子,具有,结构
37891,丙烷,发生,反应
37903,硫酸,使得,硝酸
37903,后者,发生,反应
37907,分子,失去,氢原子
37918,有机物,属于,烃炔
37934,化合物,使,溶液
37951,化学性质,消去,反应
37954,硝基苯,属于,化合物
37957,卤代烃,发生,反应
37967,乙醇,又称,酒精
37973,分子,组成,乙醇
37982,过程,属于,反应
37994,反应,检验,苯酚
38002,苯酚,发生,反应
38019,下列,用于,实验室
38026,化合物,称为,羧酸
38028,酸性,发生,反应
38035,乙酸,发生,反应
38037,醋酸,发生,反应
38045,性质,属于,共性
38050,过程,发生,反应
38050,反应,生成,乙烯
38051,溴丙烷,发生,反应
38055,氢原子,发生,反应
38063,酸性,大于,碳酸
38065,乙醛,发生,反应
38067,反应,引入,羟基
38081,空气,氧化,乙醛
38088,反应,制,氯乙烯
38092,溶液,加热,氢氧化钠
38094,乙醇,溶,比例
38101,乙醇,发生,反应
38114,果糖,代表,分子式
38114,麦芽糖,代表,分子式
38114,麦芽糖,代表,反应
38124,葡萄糖,发生,反应
38126,下列,属于,物质
38137,性质,溶于,冷水
38138,反应,生产,乙醇
38140,淀粉,属于,化合物
38145,乙酸,有,化学
38145,生活,有,化学
38148,能量,来自,糖类
38148,物质,提供,能量
38152,葡萄糖,表示,组成
38152,蔗糖,发生,反应
38155,纤维素,发生,反应
38161,框架,梳理,元素
38161,化学性质,加,反应
38162,植物油,兼有,性质
38162,水解,叫,反应
38164,元素,组成,油脂
38164,油脂,发生,反应
38182,反应,水解,氨基酸
38184,反应,产生,沉淀
38186,条件,使,蛋白质
38192,分子,含有,元素
38196,措施,起到,作用
38201,醛基,发生,反应
38201,葡萄糖,含有,元素
38205,纤维素,属于,化合物
38216,硝酸,变,蛋白质
38220,成分,属于,有机物
38222,分子,含有,肽链
38222,分子,含有,油脂
38224,油脂,属于,物质
38228,溶液,遇,硝酸
38237,变化,发生,改变
38274,质量,比较,所得
38281,质量,指,数值
38310,知识,表示,组成
38315,式子,表明,条件
38340,元素,标,字母
38352,元素,属于,周期
38380,效应,形成,现象
38382,运动,观察,胶体
38382,粒子,做,运动
38383,粒子,做,现象
38385,粒子,带有,电荷
38385,粒子,带,电荷
38389,粒子,叫做,常数
38402,速率,存在,关系
38402,速率,存在,程度
38405,影响,增大,速率
38406,影响,增大,压强
38411,建立,发生,变化
38423,压强,破坏,状态
38462,反应热,发生,变化
38463,反应热,恢复,压力
38463,反应热,恢复,热量
38463,压力,恢复,热量
38464,单位,采用,mol
38499,阳极,采用,金属
38500,晶体,有,特征
38504,晶胞,表现,部分
38505,概念,统称,晶体
38506,化合物,均为,晶体
38508,晶体,具有,沸点
38532,氧气,使,木条
38577,知识,排除,空气
38578,氧气,氧化,氧化铜
38598,盐类,发生,反应
38605,反应,呈现,颜色
38605,化合物,呈现,颜色
38629,里面,含有,分子
38629,里面,含有,化合物
38631,盐酸,生成,白雾
38634,实验室,利用,反应
38646,高温,发生,反应
38677,硫酸,脱去,元素
38718,氨气,进入,空气
38719,知识,有,作用
38721,化合物,叫做,铵盐
38726,反应,产生,NH3
38728,知识,利用,性质
38734,硝酸,具有,特性
38740,反应,生成,NO2
38740,反应,生成,NO
38740,NO,生成,NO2
38744,硝酸,叫做,王水
38765,二氧化硅,制作,光导纤维
38809,转化,氧化,Fe3+
38812,薄膜,阻止,金属
38818,金属,受,腐蚀
38830,硝酸,还原,氧化物
38831,反应,生成,棕色
38831,反应,生成,无色
38941,甲烷,用做,燃料
38944,分解,生成,氢气
38954,知识,起,作用
38962,表中,列出,性质
39009,反应,生成,溴化氢
39020,乙醇,俗称,酒精
39028,丙三醇,具有,作用
39032,小部分,发生,氧化
39037,反应,生成,苯酚
39074,糖类,俗称,碳水化合物
39076,化合物,符合,通式
39086,知识,进行,反应
39086,葡萄糖,进行,反应
39093,葡萄糖,受到,作用
39105,化学性质,兼有,反应
39105,油脂,兼有,化学性质
39105,油脂,兼有,反应
39106,反应,叫做,氢化
39118,蛋白质,受到,影响
39118,现象,称为,变性
39125,蛋白酶,催化,反应
39131,天然橡胶,属于,材料
39140,物质,叫做,单体
39142,特点,分为,结构
39142,高分子结构,分为,结构
39147,作用,使,化合物
39150,材料,分为,塑料
39151,涂料,属于,材料
39155,合成纤维,统称,化学纤维
39156,合成纤维,具有,性能
39163,橡胶,分为,合成橡胶
39196,温度计,测量,温度
39197,砝码,称量,质量
39198,右边,放,砝码
39205,光,分解,氢氧化钠
39205,试纸,检验,物质
39205,试纸,检验,混合物
39205,试纸,检验,氯气
39214,反应,制备,气体
39214,氢气,排,空气
39214,氧化氮,排,空气
39216,分数,存在,关系
39233,计算,得到,固体
39243,计算,溶于,水中
39247,浓度,表示,组成
39250,分析,计算,质量
39258,反应,制备,氢气
39290,图示,表示,要素
39291,直线,叫,线
39295,箭头,表示,方向
39296,表示,叫,示意图
39297,分类,分,阻力
39304,重力,受到,作用
39311,改变,叫作,形变
39316,方向,发生,形变
39317,物体,有,作用
39322,大小,遵守,定律
39324,摩擦力,给,物体
39329,物体,受到,拉力
39330,摩擦力,推,箱子
39338,摩擦力,小结,条件
39346,合力,叫,合成
39349,合成,满足,法则
39350,长度,代表,大小
39352,分析,依据,关系
39354,分力,叫,分解
39359,物体,受,拉力
39360,水平,拉,物体
39363,重力,产生,效果
39370,行驶,称为,运动
39375,路线,叫作,轨迹
39379,运动,相对于,物体
39382,选择,具有,意义
39398,速度,描述,快慢
39399,物体,通过,位移
39403,汽车,做,运动
39417,面积,代表,大小
39419,物体,经历,过程
39424,速度,改变,快慢
39443,物体,到达,地面
39444,运动,发生,位移
39459,比值,代表,大小
39465,比值,叫,速度
39469,物体,运动,时间
39469,速度,回到,方向
39470,物体,称为,周期
39470,时间,称为,周期
39472,倒数,叫,频率
39475,关系,描述,快慢
39488,向心力,指向,圆心
39489,效果,改变,方向
39490,加速度,做,运动
39491,定律,学习,问题
39491,内容,叫作,力学
39492,内容,属于,运动学
39493,内容,属于,动力学
39502,问题,进行,研究
39507,伽利略,提出,看法
39507,物体,具有,速度
39507,物体,具有,原因
39509,伽利略,设计,实验
39509,下面,利用,实验
39519,笛卡尔,做,描述
39520,牛顿,回答,问题
39521,定律,总结,经验
39521,牛顿,总结,经验
39522,性质,叫,惯性
39525,改变,需要,外力
39527,方向,保持,不变
39528,速度,发生,变化
39531,性质,保持,状态
39540,关系,看,实验
39550,定律,综合,关系
39565,物理学家,引入,概念
39567,物体,获得,时间
39567,物体,获得,速度
39574,动量,有,大小
39595,物体,受,合力
39605,定律,有,作用力
39605,物体,称为,系统
39605,作用力,称为,外力
39606,小球,受到,外力
39607,定律,受,外力
39614,自然界,存在,核能
39625,物体,发生,位移
39636,重力,促使,物体
39654,弹簧,具有,能量
39659,能量,发生,转化
39666,功率,表示,快慢
39668,能量,叫作,动能
39673,外力,使,物体
39676,物体,获得,动能
39678,做功,使,物体
39681,水平面,存在,摩擦力
39681,速度,达到,v₂
39686,结果,导致,变化
39687,定理,等于,变化
39691,题中,知道,质量
39692,动能,等于,质量
39694,能量,叫作,势能
39695,势能,有,关系
39701,势能,等于,乘积
39704,物体,具有,mgh
39710,关系,来看,特点
39711,势能,增加,mgh
39711,势能,减少,mgh
39714,Ep1,表示,势能
39721,下面,来看,例子
39730,结论,叫作,定律
39732,应用,解决,问题
39737,小球,具有,势能
39742,自然界,存在,电荷
39744,现象,叫作,中和
39747,物体,失去,电子
39749,摩擦,使,物体
39755,电荷,移,导体
39755,现象,叫作,感应
39776,定律,写成,公式
39780,分析,设,作用力
39780,分析,设,方法
39780,计算,分,情况
39781,计算,渗透,思想
39796,强度,经过,研究
39811,比值,叫作,强度
39826,电荷,在,中间
39829,曲线,叫作,线
39850,电子,受到,作用
39862,现象,叫作,屏蔽
39889,电荷,有,势能
39892,物体,举高,重力
39892,物体,举高,做功
39912,线,等于,乘积
39913,上述,改写,等式
39924,中间,夹上,物质
39926,导体,看作,电容器
39934,带电量,指,绝对值
39937,比值,叫作,电容
39951,移动,形成,电流
39954,下面,分析,条件
39956,电荷,发生,运动
39957,电荷,加上,电压
39957,两端,加上,电压
39968,强度,简称,电流
39975,电流,叫作,直流电
39976,直流,指,电流
39988,单位,还有,MΩ
39992,电流,变为,I₂
40003,系数,有,定律
40003,系数,有,关系
40014,电流,通过,电路
40026,动能,传给,离子
40030,表达式,写成,关系
40042,电流,流过,电阻
40043,电流,通过,电阻
40047,电阻,分担,电压
40058,电阻,分担,电流
40063,关系,写成,R₁
40075,电源,接入,电路
40082,电路,有,电阻
40083,电流,流向,一端
40096,直线,趋,水平
40102,现象,有着,联系
40111,磁场,有,作用
40113,奥斯特,做,实验
40115,电流,产生,磁场
40117,实验,回答,问题
40118,导线,发生,运动
40119,磁场,产生,作用
40120,实验,产生,磁场
40120,作用,产生,磁场
40120,磁场,有力,作用
40131,方向,利用,线
40142,定律,握住,导线
40150,方向,指向,北极
40167,定则,有,方向性
40167,磁场,有,方向性
40170,电场,有,作用
40180,导线,摆动,角度
40192,导线,叫作,强度
40205,上面,定义,大小
40205,磁场,具有,方向性
40206,矢量,反映,方向
40207,程度,表示,大小
40221,线,穿,手心
40222,强度,小结,导线
40222,强度,小结,比值
40243,电荷,受,作用
40245,带电粒子,进入,磁场
40248,电流,产生,效应
40255,面积,做,投影
40260,法拉第,揭示,问题
40262,实验,发生,偏转
40267,导体,切割,磁感线
40268,磁体,发生,运动
40272,电流,达到,稳定
40276,断开,控制,变化
40279,现象,叫,感应
40281,夹角,发生,变化
40289,导体,相当于,电源
40300,下面,推导,导体
40312,指针,有,时间
40320,电流,阻碍,增加
40320,电流,阻碍,减少
40321,磁场,阻碍,变化
40322,楞次,概括,结果
40322,电流,具有,方向
40333,前面,学习,运动
40334,运动,挂,小球
40335,运动,叫作,振动
40339,一端,连,物体
40343,振子,重复,运动
40352,振动,叫作,运动
40354,物体,偏离,位置
40356,运动,具有,特点
40360,物体,离开,位置
40362,运动,具有,周期性
40365,物体,完成,振动
40365,时间,叫作,周期
40385,物体,离开,距离
40402,周期,有,关系
40414,物质,叫作,介质
40438,波,传播,距离
40438,波,具有,周期性
40439,波,叫作,谐波
40446,时刻,偏离,位置
40452,波长,用,表示
40475,位置,在,原点
40487,现象,叫作,热现象
40488,大小,探索,秘密
40491,原子能,结合,分子
40493,微粒,做,运动
40498,分子,视为,小球
40498,体积,小于,空间
40499,空间,看作,立方体
40501,气体,充满,空间
40504,温度,表示,程度
40508,分子,停止,运动
40509,体积,充满,容器
40509,体积,等于,容积
40513,变化,遵循,规律
40514,方程,假设,气体
40519,变化,遵守,规律
40546,体积,变,气体
40554,眼睛,接受,光
40561,线,叫作,光线
40566,同时,有,现象
40585,光,传播,界面
40585,光线,发生,现象
40589,光线,射入,介质
40591,介质,射到,空气
40591,光,进入,介质
40596,定律,反射,光线
40598,下列,反映,光线
40600,光线,进入,物质
40631,物体,受到,阻力
40650,物体,产生,方面
40650,弹力,产生,条件
40661,物体,失去,质量
40663,篮球,受到,作用
40664,运动员,举起,物体
40678,橡皮筋,发生,形变
40682,弹簧,挂,物体
40684,合成,受到,作用
40687,分解,求,合成
40716,重力,分解,Fy
40726,弹簧,伸长,物体
40757,压力,等于,物体
40757,重力,等于,物体
40767,物体,受到,阻碍
40781,直线,运动,运动
40790,列车,做,运动
40794,图像,求,路程
40798,面积,等于,位移
40803,方向,做,运动
40807,速度,填,变化
40807,速度,填,不变
40808,过程,简化,运动
40809,航天飞机,做,运动
40813,猎豹,做,运动
40822,时间,算出,位移
40842,关系,做,运动
40851,物体,相对于,静止
40859,向心力,受到,作用
40863,物体,指向,终点
40872,规律,没有,关系
40872,加速度,没有,关系
40873,瞬时,指,速度
40879,物体,走过,路程
40880,赛车,做,运动
40887,汽车,距离,线
40902,物体,做,加速度
40905,小球,在,速度
40918,规律,受,作用
40918,外力,维持,木块
40920,改变,有关,定律
40925,加速度,提供,外力
40933,物体,受到,加速度
40949,汽车,有,惯性
40953,内容,保持,状态
40953,物体,有,公式
40953,知识,归纳,定律
40993,方向,受到,拉力
41006,物体,具有,动量
41012,方向,相反,/s
41012,方向,相同,/s
41012,大小,变为,/s
41051,内容,叫,公式
41051,方向,叫作,公式
41064,汽车,停止,运动
41113,卡车,做,运动
41113,卡车,受到,重力
41113,货物,受到,重力
41125,公式,做,运动
41147,物体,参考,平面
41147,高度,参考,平面
41149,物体,落,地面
41173,势能,增加,总量
41179,飞船,搭乘,火箭
41179,飞船,搭乘,汽车
41183,过程,简化,阶段
41191,概念,等于,作用
41203,运动,发生,变化
41203,动能,发生,变化
41218,运动员,受到,作用
41218,过程,受到,作用
41225,物件,克服,摩擦力
41225,物件,克服,做功
41238,物体,上升,位置
41245,机械,守恒,物体
41245,物体,滑到,底端
41268,定律,存在,电荷
41285,导体,接触,一会儿
41289,半径,小于,距离
41305,方向,相同,EB
41321,区域,受,影响
41342,虚线,表示,线
41359,疏密,表示,大小
41373,作用力,满足,定律
41380,水平,带,负电
41380,电,保持,水平
41417,电流,叫作,强度
41420,电荷,发生,做功
41435,导体,没有,电阻
41465,灯泡,变,电压
41490,灯泡,并联,电阻
41491,电压,小于,电阻
41497,并联,接入,电路
41503,下列,表示,强度
41509,导体,受,作用
41511,导线,通过,电流
41529,方向,伸开,左手
